Item_ID,Item_Category,Item_MRP,Item_Visibility,Item_Fat_Content,Outlet_ID,Outlet_Type,Outlet_Size,Outlet_Location_Type,Outlet_Establishment_Year,Festival_Flag,Discount_Percentage,Units_Sold
ITM_01102,Household,269.31,0.1,Non Edible,OUT_001,Supermarket Type2,Medium,Tier 1,1992,0,6,111
ITM_01103,Clothing,291.22,0.15,Non Edible,OUT_002,Supermarket Type1,Small,Tier 2,2014,0,21,76
ITM_01104,Clothing,341.45,0.13,Non Edible,OUT_003,Supermarket Type2,Medium,Tier 1,1989,0,29,111
ITM_01105,Clothing,481.46,0.12,Non Edible,OUT_004,Grocery Store,Small,Tier 2,2008,0,21,93
ITM_01106,Household,309.28,0.19,Low Fat,OUT_005,Grocery Store,Medium,Tier 2,1994,1,28,132
ITM_01107,Household,288.55,0.01,Low Fat,OUT_006,Supermarket Type1,Medium,Tier 1,2003,0,10,114
ITM_01108,Electronics,26.98,0.23,Non Edible,OUT_007,Supermarket Type1,Medium,Tier 1,2019,0,15,85
ITM_01109,Drinks,58.86,0.22,Regular,OUT_008,Supermarket Type2,Large,Tier 2,2006,0,43,112
ITM_01110,Electronics,297.04,0.25,Non Edible,OUT_009,Supermarket Type2,Large,Tier 2,2023,0,5,51
ITM_01111,Personal Care,469.4,0.25,Non Edible,OUT_010,Supermarket Type3,Medium,Tier 2,2022,0,36,114
ITM_01112,Food,436.01,0.17,Low Fat,OUT_011,Supermarket Type3,Medium,Tier 3,1991,0,12,77
ITM_01113,Clothing,491.64,0.24,Regular,OUT_012,Supermarket Type3,Small,Tier 2,2023,0,32,102
ITM_01114,Drinks,273.36,0.15,Low Fat,OUT_013,Grocery Store,Large,Tier 2,2004,0,46,107
ITM_01115,Food,398.21,0.29,Regular,OUT_014,Supermarket Type1,Medium,Tier 2,2016,0,50,190
ITM_01116,Drinks,423.39,0.07,Low Fat,OUT_015,Supermarket Type1,Large,Tier 1,1986,0,7,91
ITM_01117,Electronics,331.06,0.28,Non Edible,OUT_016,Supermarket Type3,Small,Tier 1,1999,1,10,172
ITM_01118,Household,182.6,0.08,Regular,OUT_017,Supermarket Type3,Medium,Tier 3,1994,0,32,108
ITM_01119,Clothing,245.59,0.04,Low Fat,OUT_018,Supermarket Type2,Large,Tier 2,2005,0,32,96
ITM_01120,Electronics,431.8,0.14,Non Edible,OUT_019,Supermarket Type3,Small,Tier 2,1999,0,43,125
ITM_01121,Food,163.3,0.19,Low Fat,OUT_020,Supermarket Type1,Medium,Tier 2,2018,0,47,152
ITM_01122,Food,463.4,0.08,Low Fat,OUT_021,Supermarket Type2,Large,Tier 2,2019,0,39,134
ITM_01123,Food,130.31,0.17,Low Fat,OUT_022,Supermarket Type3,Small,Tier 2,1989,1,26,139
ITM_01124,Food,379.77,0.24,Non Edible,OUT_023,Grocery Store,Small,Tier 2,2003,0,45,129
ITM_01125,Food,322.67,0.08,Regular,OUT_024,Supermarket Type3,Large,Tier 1,1991,1,38,194
ITM_01126,Drinks,379.81,0.18,Low Fat,OUT_025,Grocery Store,Medium,Tier 3,2020,0,17,74
ITM_01127,Electronics,229.93,0.11,Non Edible,OUT_026,Supermarket Type3,Large,Tier 1,2002,0,44,181
ITM_01128,Clothing,467.67,0.16,Low Fat,OUT_027,Supermarket Type2,Small,Tier 1,1990,0,31,149
ITM_01129,Household,323.59,0.2,Regular,OUT_028,Grocery Store,Small,Tier 1,1988,0,44,145
ITM_01130,Household,158.38,0.11,Low Fat,OUT_029,Grocery Store,Medium,Tier 3,1989,0,40,103
ITM_01131,Electronics,326.46,0.3,Non Edible,OUT_030,Supermarket Type2,Large,Tier 2,1998,0,23,65
ITM_01132,Electronics,157.67,0.17,Low Fat,OUT_031,Grocery Store,Medium,Tier 3,2017,0,21,79
ITM_01133,Household,160.94,0.25,Low Fat,OUT_032,Supermarket Type2,Medium,Tier 1,2005,0,49,171
ITM_01134,Household,211.81,0.22,Regular,OUT_033,Supermarket Type3,Small,Tier 1,1997,0,2,74
ITM_01135,Drinks,429.17,0.26,Regular,OUT_034,Supermarket Type2,Large,Tier 1,1986,0,2,83
ITM_01136,Personal Care,260.14,0.06,Regular,OUT_035,Supermarket Type2,Large,Tier 1,1999,0,13,103
ITM_01137,Clothing,345.87,0.07,Low Fat,OUT_036,Supermarket Type2,Small,Tier 2,2000,1,31,173
ITM_01138,Food,208.14,0.15,Non Edible,OUT_037,Supermarket Type2,Small,Tier 1,2019,0,8,97
ITM_01139,Personal Care,146.53,0.26,Low Fat,OUT_038,Supermarket Type1,Large,Tier 1,2004,1,15,139
ITM_01140,Electronics,478.23,0.07,Low Fat,OUT_039,Grocery Store,Medium,Tier 2,1985,1,24,112
ITM_01141,Household,309.72,0.29,Low Fat,OUT_040,Supermarket Type3,Medium,Tier 1,1987,1,4,121
ITM_01142,Personal Care,468.3,0.05,Low Fat,OUT_041,Supermarket Type2,Large,Tier 2,2001,0,12,79
ITM_01143,Clothing,117.64,0.06,Regular,OUT_042,Supermarket Type1,Medium,Tier 3,2001,0,30,96
ITM_01144,Electronics,90.51,0.06,Regular,OUT_043,Supermarket Type1,Medium,Tier 2,2004,0,20,70
ITM_01145,Food,430.79,0.18,Regular,OUT_044,Supermarket Type3,Small,Tier 1,2004,1,39,207
ITM_01146,Food,346.84,0.28,Regular,OUT_045,Grocery Store,Medium,Tier 2,1988,1,50,164
ITM_01147,Clothing,109.56,0.08,Non Edible,OUT_046,Supermarket Type3,Small,Tier 1,1995,0,8,95
ITM_01148,Clothing,149.29,0.17,Low Fat,OUT_047,Supermarket Type2,Medium,Tier 1,1999,0,20,113
ITM_01149,Household,404.32,0.06,Low Fat,OUT_048,Grocery Store,Large,Tier 3,2011,0,8,70
ITM_01150,Food,237.86,0.19,Low Fat,OUT_049,Grocery Store,Small,Tier 1,2008,0,9,75
ITM_01151,Electronics,341.86,0.05,Non Edible,OUT_050,Supermarket Type3,Large,Tier 1,2004,0,40,156
ITM_01152,Personal Care,172.81,0.15,Non Edible,OUT_051,Supermarket Type3,Small,Tier 1,1999,1,43,185
ITM_01153,Electronics,202.99,0.2,Regular,OUT_052,Grocery Store,Medium,Tier 2,1990,0,11,65
ITM_01154,Drinks,495.54,0.18,Low Fat,OUT_053,Supermarket Type3,Large,Tier 1,2002,0,10,100
ITM_01155,Drinks,138.86,0.05,Low Fat,OUT_054,Grocery Store,Small,Tier 1,2006,0,19,129
ITM_01156,Clothing,263.1,0.06,Non Edible,OUT_055,Supermarket Type3,Large,Tier 1,2005,0,49,198
ITM_01157,Household,425.31,0.2,Low Fat,OUT_056,Grocery Store,Large,Tier 3,2008,0,38,114
ITM_01158,Drinks,134.83,0.24,Non Edible,OUT_057,Supermarket Type2,Medium,Tier 3,2001,1,32,140
ITM_01159,Food,219.3,0.27,Regular,OUT_058,Supermarket Type1,Small,Tier 2,1995,0,6,70
ITM_01160,Electronics,315.24,0.25,Non Edible,OUT_059,Supermarket Type3,Medium,Tier 3,2002,0,0,48
ITM_01161,Electronics,250.97,0.29,Low Fat,OUT_060,Grocery Store,Large,Tier 3,2019,0,13,82
ITM_01162,Clothing,240.56,0.13,Non Edible,OUT_061,Supermarket Type1,Small,Tier 2,2015,0,44,162
ITM_01163,Personal Care,194.0,0.11,Non Edible,OUT_062,Supermarket Type1,Large,Tier 3,2012,0,20,72
ITM_01164,Clothing,301.59,0.02,Regular,OUT_063,Supermarket Type1,Large,Tier 1,2008,0,44,179
ITM_01165,Personal Care,319.7,0.14,Low Fat,OUT_064,Supermarket Type3,Small,Tier 1,2020,0,48,161
ITM_01166,Clothing,333.58,0.2,Low Fat,OUT_065,Supermarket Type3,Large,Tier 1,2008,0,7,109
ITM_01167,Clothing,53.78,0.25,Regular,OUT_066,Supermarket Type2,Small,Tier 3,2017,0,16,54
ITM_01168,Clothing,322.9,0.09,Non Edible,OUT_067,Supermarket Type3,Small,Tier 2,2014,0,44,148
ITM_01169,Personal Care,477.55,0.16,Non Edible,OUT_068,Supermarket Type3,Small,Tier 3,2021,0,48,131
ITM_01170,Personal Care,279.67,0.2,Low Fat,OUT_069,Supermarket Type3,Large,Tier 2,1997,0,14,78
ITM_01171,Clothing,363.33,0.17,Non Edible,OUT_070,Supermarket Type1,Medium,Tier 1,2000,0,1,94
ITM_01172,Drinks,287.23,0.09,Regular,OUT_071,Supermarket Type2,Large,Tier 2,1993,0,12,60
ITM_01173,Household,430.28,0.24,Low Fat,OUT_072,Supermarket Type1,Large,Tier 1,1997,0,28,104
ITM_01174,Household,466.2,0.06,Non Edible,OUT_073,Supermarket Type2,Small,Tier 3,1991,1,27,137
ITM_01175,Household,108.43,0.27,Regular,OUT_074,Supermarket Type3,Medium,Tier 3,2019,0,7,47
ITM_01176,Personal Care,229.69,0.29,Regular,OUT_075,Grocery Store,Small,Tier 2,2010,0,34,87
ITM_01177,Personal Care,208.34,0.12,Low Fat,OUT_076,Supermarket Type3,Large,Tier 3,1993,1,23,101
ITM_01178,Drinks,214.5,0.12,Low Fat,OUT_077,Supermarket Type1,Medium,Tier 2,2019,1,6,115
ITM_01179,Household,80.25,0.23,Non Edible,OUT_078,Supermarket Type1,Small,Tier 3,2008,1,27,157
ITM_01180,Household,410.54,0.14,Non Edible,OUT_079,Supermarket Type1,Large,Tier 3,2017,0,21,77
ITM_01181,Clothing,37.17,0.02,Non Edible,OUT_080,Supermarket Type2,Large,Tier 3,2005,0,25,94
ITM_01182,Personal Care,273.55,0.28,Regular,OUT_081,Supermarket Type1,Medium,Tier 2,2006,0,16,82
ITM_01183,Household,337.7,0.13,Regular,OUT_082,Grocery Store,Large,Tier 2,2023,1,37,171
ITM_01184,Electronics,119.59,0.07,Non Edible,OUT_083,Grocery Store,Large,Tier 2,2003,0,5,83
ITM_01185,Drinks,454.81,0.17,Low Fat,OUT_084,Supermarket Type3,Large,Tier 3,2016,0,10,72
ITM_01186,Electronics,422.5,0.07,Regular,OUT_085,Supermarket Type2,Large,Tier 1,1989,0,37,135
ITM_01187,Electronics,246.12,0.07,Regular,OUT_086,Supermarket Type2,Medium,Tier 2,1996,0,1,61
ITM_01188,Drinks,217.35,0.17,Non Edible,OUT_087,Supermarket Type3,Large,Tier 1,1990,0,31,124
ITM_01189,Electronics,133.55,0.12,Low Fat,OUT_088,Supermarket Type1,Large,Tier 2,2002,0,25,94
ITM_01190,Household,370.4,0.18,Regular,OUT_089,Supermarket Type1,Large,Tier 2,1991,1,30,159
ITM_01191,Personal Care,83.24,0.3,Low Fat,OUT_090,Supermarket Type3,Medium,Tier 1,2003,0,31,116
ITM_01192,Drinks,346.51,0.26,Regular,OUT_091,Supermarket Type3,Medium,Tier 1,1999,1,34,176
ITM_01193,Clothing,424.38,0.01,Low Fat,OUT_092,Supermarket Type3,Small,Tier 3,1993,1,1,73
ITM_01194,Electronics,129.67,0.02,Low Fat,OUT_093,Supermarket Type3,Medium,Tier 1,2004,0,2,68
ITM_01195,Drinks,435.89,0.19,Regular,OUT_094,Supermarket Type2,Large,Tier 2,2004,0,32,98
ITM_01196,Food,36.0,0.19,Low Fat,OUT_095,Supermarket Type2,Medium,Tier 1,1988,1,6,148
ITM_01197,Food,458.14,0.26,Regular,OUT_096,Supermarket Type1,Medium,Tier 1,1994,0,20,110
ITM_01198,Personal Care,76.81,0.19,Regular,OUT_097,Supermarket Type2,Medium,Tier 1,1985,0,47,206
ITM_01199,Household,329.96,0.08,Low Fat,OUT_098,Supermarket Type2,Large,Tier 1,2019,1,24,179
ITM_01200,Personal Care,140.04,0.15,Regular,OUT_099,Supermarket Type2,Small,Tier 3,2008,0,15,88
ITM_01201,Personal Care,421.55,0.24,Low Fat,OUT_000,Supermarket Type3,Small,Tier 2,1991,0,22,67
ITM_01202,Personal Care,265.9,0.28,Regular,OUT_001,Supermarket Type2,Small,Tier 2,2006,0,16,68
ITM_01203,Personal Care,84.92,0.08,Low Fat,OUT_002,Supermarket Type1,Small,Tier 2,2007,0,32,93
ITM_01204,Clothing,294.08,0.17,Regular,OUT_003,Supermarket Type2,Medium,Tier 3,1985,0,17,72
ITM_01205,Clothing,215.78,0.06,Regular,OUT_004,Supermarket Type3,Small,Tier 1,2008,0,38,146
ITM_01206,Drinks,337.49,0.15,Non Edible,OUT_005,Supermarket Type2,Medium,Tier 2,2004,0,22,87
ITM_01207,Food,443.31,0.04,Regular,OUT_006,Grocery Store,Medium,Tier 2,2016,0,8,76
ITM_01208,Personal Care,216.51,0.28,Regular,OUT_007,Supermarket Type1,Small,Tier 1,2015,1,2,108
ITM_01209,Drinks,159.14,0.2,Low Fat,OUT_008,Supermarket Type2,Large,Tier 2,2017,0,47,148
ITM_01210,Food,26.97,0.26,Low Fat,OUT_009,Supermarket Type1,Small,Tier 1,2020,1,34,155
ITM_01211,Electronics,295.92,0.3,Low Fat,OUT_010,Supermarket Type3,Small,Tier 3,2002,0,23,90
ITM_01212,Household,213.09,0.06,Low Fat,OUT_011,Supermarket Type1,Medium,Tier 2,2021,1,5,91
ITM_01213,Clothing,199.83,0.21,Non Edible,OUT_012,Grocery Store,Medium,Tier 2,2017,1,18,121
ITM_01214,Electronics,107.81,0.27,Non Edible,OUT_013,Grocery Store,Small,Tier 1,2017,0,13,108
ITM_01215,Food,226.43,0.18,Low Fat,OUT_014,Supermarket Type1,Small,Tier 3,1989,0,2,25
ITM_01216,Electronics,492.53,0.2,Low Fat,OUT_015,Supermarket Type3,Large,Tier 2,2002,1,5,114
ITM_01217,Household,162.92,0.13,Low Fat,OUT_016,Supermarket Type1,Large,Tier 1,1993,0,16,103
ITM_01218,Food,307.86,0.21,Low Fat,OUT_017,Supermarket Type2,Large,Tier 3,2015,0,35,139
ITM_01219,Electronics,392.71,0.12,Regular,OUT_018,Supermarket Type2,Medium,Tier 1,1991,0,21,118
ITM_01220,Clothing,379.6,0.15,Low Fat,OUT_019,Supermarket Type1,Large,Tier 2,1999,0,3,69
ITM_01221,Clothing,177.81,0.04,Regular,OUT_020,Supermarket Type2,Medium,Tier 2,1988,1,9,107
ITM_01222,Drinks,313.21,0.01,Low Fat,OUT_021,Supermarket Type2,Medium,Tier 2,2023,0,31,115
ITM_01223,Electronics,438.21,0.03,Non Edible,OUT_022,Supermarket Type3,Small,Tier 1,1992,0,46,172
ITM_01224,Personal Care,27.41,0.07,Non Edible,OUT_023,Supermarket Type1,Large,Tier 3,2008,0,48,139
ITM_01225,Electronics,229.15,0.14,Low Fat,OUT_024,Supermarket Type2,Small,Tier 2,1992,0,48,136
ITM_01226,Food,127.65,0.02,Non Edible,OUT_025,Supermarket Type1,Small,Tier 2,1989,1,42,176
ITM_01227,Food,206.54,0.06,Non Edible,OUT_026,Supermarket Type1,Medium,Tier 1,2007,0,3,91
ITM_01228,Electronics,219.68,0.24,Non Edible,OUT_027,Supermarket Type2,Large,Tier 2,2018,1,12,107
ITM_01229,Household,378.4,0.23,Non Edible,OUT_028,Supermarket Type3,Small,Tier 1,1999,0,18,114
ITM_01230,Clothing,65.03,0.24,Regular,OUT_029,Supermarket Type3,Medium,Tier 2,2003,0,45,107
ITM_01231,Food,266.04,0.28,Regular,OUT_030,Grocery Store,Small,Tier 3,2009,0,42,136
ITM_01232,Clothing,290.81,0.04,Regular,OUT_031,Supermarket Type1,Large,Tier 2,2023,0,37,111
ITM_01233,Food,257.2,0.06,Regular,OUT_032,Grocery Store,Medium,Tier 1,1988,0,47,146
ITM_01234,Drinks,371.3,0.11,Low Fat,OUT_033,Supermarket Type3,Large,Tier 2,1992,0,25,123
ITM_01235,Personal Care,204.22,0.28,Non Edible,OUT_034,Supermarket Type2,Small,Tier 1,2013,0,29,147
ITM_01236,Food,473.58,0.23,Non Edible,OUT_035,Supermarket Type2,Medium,Tier 1,1997,0,42,154
ITM_01237,Clothing,251.27,0.1,Low Fat,OUT_036,Supermarket Type3,Small,Tier 1,2022,0,30,152
ITM_01238,Drinks,294.18,0.04,Low Fat,OUT_037,Supermarket Type3,Small,Tier 3,2020,0,50,143
ITM_01239,Food,416.25,0.19,Regular,OUT_038,Supermarket Type1,Large,Tier 3,2021,1,37,149
ITM_01240,Household,152.11,0.08,Regular,OUT_039,Grocery Store,Medium,Tier 2,2015,0,11,59
ITM_01241,Personal Care,56.1,0.16,Non Edible,OUT_040,Grocery Store,Small,Tier 1,2003,0,18,100
ITM_01242,Food,359.74,0.28,Low Fat,OUT_041,Supermarket Type3,Large,Tier 3,2021,0,22,78
ITM_01243,Drinks,251.85,0.18,Non Edible,OUT_042,Supermarket Type1,Large,Tier 1,2009,1,49,200
ITM_01244,Household,450.32,0.28,Low Fat,OUT_043,Supermarket Type2,Medium,Tier 2,2021,0,45,86
ITM_01245,Electronics,491.69,0.12,Regular,OUT_044,Supermarket Type3,Small,Tier 1,1985,0,40,152
ITM_01246,Drinks,211.57,0.19,Non Edible,OUT_045,Grocery Store,Medium,Tier 3,2005,0,9,45
ITM_01247,Drinks,219.41,0.27,Non Edible,OUT_046,Supermarket Type1,Medium,Tier 3,2023,0,14,71
ITM_01248,Household,215.82,0.18,Low Fat,OUT_047,Supermarket Type1,Small,Tier 1,2010,0,49,167
ITM_01249,Drinks,175.79,0.19,Non Edible,OUT_048,Supermarket Type1,Medium,Tier 1,1987,0,16,113
ITM_01250,Household,395.21,0.22,Regular,OUT_049,Grocery Store,Medium,Tier 1,1989,0,12,95
ITM_01251,Food,384.32,0.27,Non Edible,OUT_050,Supermarket Type1,Medium,Tier 1,2013,0,23,96
ITM_01252,Household,249.75,0.04,Low Fat,OUT_051,Supermarket Type2,Large,Tier 1,2017,0,15,89
ITM_01253,Household,41.44,0.11,Non Edible,OUT_052,Grocery Store,Small,Tier 1,1986,0,38,132
ITM_01254,Personal Care,168.59,0.13,Regular,OUT_053,Supermarket Type3,Medium,Tier 2,2002,0,37,105
ITM_01255,Household,160.31,0.27,Low Fat,OUT_054,Supermarket Type1,Large,Tier 2,1998,0,29,86
ITM_01256,Household,409.32,0.29,Low Fat,OUT_055,Grocery Store,Large,Tier 3,2014,0,44,140
ITM_01257,Electronics,62.04,0.04,Regular,OUT_056,Supermarket Type3,Medium,Tier 1,2013,1,43,207
ITM_01258,Food,406.72,0.04,Low Fat,OUT_057,Supermarket Type3,Small,Tier 2,2013,0,14,48
ITM_01259,Personal Care,341.21,0.28,Low Fat,OUT_058,Supermarket Type2,Large,Tier 1,2003,1,3,101
ITM_01260,Electronics,371.57,0.1,Non Edible,OUT_059,Supermarket Type3,Medium,Tier 3,2010,0,43,131
ITM_01261,Clothing,227.46,0.08,Low Fat,OUT_060,Supermarket Type2,Small,Tier 2,1993,0,9,49
ITM_01262,Food,346.27,0.02,Non Edible,OUT_061,Grocery Store,Small,Tier 1,1997,0,39,158
ITM_01263,Food,312.33,0.09,Regular,OUT_062,Supermarket Type2,Medium,Tier 1,2022,0,45,153
ITM_01264,Clothing,389.11,0.21,Regular,OUT_063,Grocery Store,Large,Tier 1,2015,0,45,159
ITM_01265,Household,234.45,0.13,Regular,OUT_064,Grocery Store,Small,Tier 1,1998,1,31,168
ITM_01266,Electronics,246.96,0.16,Regular,OUT_065,Supermarket Type1,Small,Tier 1,2015,1,20,155
ITM_01267,Drinks,328.92,0.28,Low Fat,OUT_066,Supermarket Type2,Small,Tier 1,1999,1,28,186
ITM_01268,Personal Care,71.88,0.04,Low Fat,OUT_067,Grocery Store,Small,Tier 3,2018,0,29,119
ITM_01269,Drinks,229.4,0.03,Non Edible,OUT_068,Supermarket Type1,Large,Tier 1,1994,0,6,74
ITM_01270,Clothing,486.54,0.26,Non Edible,OUT_069,Supermarket Type2,Large,Tier 1,2005,0,41,189
ITM_01271,Food,38.03,0.23,Non Edible,OUT_070,Supermarket Type2,Medium,Tier 2,2023,1,28,154
ITM_01272,Food,171.68,0.09,Low Fat,OUT_071,Supermarket Type3,Medium,Tier 1,2009,0,9,84
ITM_01273,Personal Care,170.77,0.1,Non Edible,OUT_072,Supermarket Type1,Large,Tier 1,2021,0,49,161
ITM_01274,Food,324.06,0.1,Low Fat,OUT_073,Supermarket Type3,Medium,Tier 2,2004,1,21,133
ITM_01275,Food,70.78,0.2,Regular,OUT_074,Grocery Store,Small,Tier 2,1991,0,16,84
ITM_01276,Personal Care,321.7,0.03,Low Fat,OUT_075,Supermarket Type2,Large,Tier 1,2002,1,17,179
ITM_01277,Electronics,65.62,0.15,Regular,OUT_076,Grocery Store,Small,Tier 3,2010,0,45,141
ITM_01278,Electronics,65.58,0.05,Non Edible,OUT_077,Supermarket Type1,Large,Tier 2,2001,0,4,46
ITM_01279,Personal Care,369.53,0.25,Low Fat,OUT_078,Supermarket Type2,Large,Tier 2,1991,0,38,108
ITM_01280,Clothing,175.58,0.12,Non Edible,OUT_079,Grocery Store,Medium,Tier 1,2012,0,16,116
ITM_01281,Food,489.16,0.16,Non Edible,OUT_080,Supermarket Type2,Large,Tier 2,2005,0,33,89
ITM_01282,Food,37.93,0.02,Regular,OUT_081,Supermarket Type3,Medium,Tier 1,2021,0,3,107
ITM_01283,Clothing,233.65,0.03,Non Edible,OUT_082,Supermarket Type1,Large,Tier 3,2007,0,40,120
ITM_01284,Electronics,74.31,0.21,Low Fat,OUT_083,Supermarket Type1,Small,Tier 3,1994,0,7,69
ITM_01285,Household,188.66,0.23,Non Edible,OUT_084,Supermarket Type1,Small,Tier 1,2001,1,25,178
ITM_01286,Household,499.15,0.22,Regular,OUT_085,Supermarket Type2,Small,Tier 3,2022,0,24,135
ITM_01287,Household,446.64,0.22,Regular,OUT_086,Grocery Store,Small,Tier 1,1985,0,35,136
ITM_01288,Electronics,43.2,0.04,Non Edible,OUT_087,Grocery Store,Small,Tier 2,1995,1,42,168
ITM_01289,Electronics,290.36,0.21,Regular,OUT_088,Supermarket Type1,Small,Tier 2,2017,1,38,152
ITM_01290,Clothing,330.95,0.06,Non Edible,OUT_089,Supermarket Type2,Large,Tier 1,2015,0,10,100
ITM_01291,Food,120.58,0.04,Regular,OUT_090,Supermarket Type2,Medium,Tier 1,2008,1,2,112
ITM_01292,Clothing,89.65,0.23,Non Edible,OUT_091,Supermarket Type2,Large,Tier 2,2004,0,43,144
ITM_01293,Clothing,454.1,0.27,Non Edible,OUT_092,Grocery Store,Small,Tier 1,1989,0,39,162
ITM_01294,Electronics,485.03,0.22,Low Fat,OUT_093,Supermarket Type1,Small,Tier 2,2010,1,27,131
ITM_01295,Household,496.11,0.24,Low Fat,OUT_094,Grocery Store,Large,Tier 1,1991,1,38,175
ITM_01296,Drinks,399.09,0.3,Non Edible,OUT_095,Supermarket Type3,Medium,Tier 2,2011,0,24,79
ITM_01297,Food,338.48,0.05,Low Fat,OUT_096,Supermarket Type2,Medium,Tier 3,2002,0,21,82
ITM_01298,Electronics,185.95,0.29,Low Fat,OUT_097,Supermarket Type3,Medium,Tier 3,2022,0,12,69
ITM_01299,Household,102.27,0.18,Regular,OUT_098,Supermarket Type1,Medium,Tier 2,2015,1,3,91
ITM_01300,Drinks,57.91,0.25,Low Fat,OUT_099,Supermarket Type1,Small,Tier 2,1993,1,27,146
ITM_01301,Drinks,352.78,0.2,Regular,OUT_000,Grocery Store,Small,Tier 2,1986,0,18,100
ITM_01302,Electronics,396.67,0.18,Low Fat,OUT_001,Supermarket Type1,Medium,Tier 2,2021,1,2,91
ITM_01303,Personal Care,416.7,0.21,Low Fat,OUT_002,Supermarket Type1,Large,Tier 2,2013,0,26,102
ITM_01304,Food,458.61,0.1,Non Edible,OUT_003,Grocery Store,Large,Tier 3,2018,0,10,102
ITM_01305,Drinks,442.37,0.28,Low Fat,OUT_004,Grocery Store,Small,Tier 2,1999,0,5,57
ITM_01306,Electronics,499.88,0.04,Non Edible,OUT_005,Grocery Store,Large,Tier 1,1993,0,47,165
ITM_01307,Electronics,137.15,0.1,Non Edible,OUT_006,Grocery Store,Small,Tier 3,2000,1,30,144
ITM_01308,Household,386.39,0.02,Non Edible,OUT_007,Supermarket Type1,Small,Tier 2,1986,0,28,80
ITM_01309,Personal Care,301.5,0.09,Non Edible,OUT_008,Supermarket Type3,Medium,Tier 1,1985,0,7,98
ITM_01310,Food,145.4,0.07,Low Fat,OUT_009,Grocery Store,Medium,Tier 3,1993,0,10,58
ITM_01311,Clothing,491.31,0.02,Non Edible,OUT_010,Supermarket Type1,Medium,Tier 1,2004,0,8,81
ITM_01312,Household,450.99,0.15,Low Fat,OUT_011,Supermarket Type1,Medium,Tier 2,1986,0,30,91
ITM_01313,Drinks,81.69,0.15,Low Fat,OUT_012,Supermarket Type1,Medium,Tier 1,1985,0,0,91
ITM_01314,Drinks,32.56,0.03,Regular,OUT_013,Supermarket Type1,Medium,Tier 1,1994,0,6,86
ITM_01315,Household,350.4,0.09,Regular,OUT_014,Supermarket Type1,Large,Tier 3,2007,0,9,75
ITM_01316,Electronics,309.98,0.29,Regular,OUT_015,Grocery Store,Medium,Tier 1,2003,0,8,90
ITM_01317,Drinks,469.19,0.04,Non Edible,OUT_016,Grocery Store,Medium,Tier 1,2002,0,12,105
ITM_01318,Personal Care,132.32,0.1,Low Fat,OUT_017,Supermarket Type2,Small,Tier 3,2008,0,26,92
ITM_01319,Food,60.51,0.02,Low Fat,OUT_018,Supermarket Type2,Small,Tier 2,2006,0,17,90
ITM_01320,Personal Care,144.42,0.05,Non Edible,OUT_019,Grocery Store,Medium,Tier 1,2004,0,15,101
ITM_01321,Drinks,29.09,0.21,Regular,OUT_020,Grocery Store,Small,Tier 2,1995,0,3,49
ITM_01322,Clothing,37.23,0.12,Regular,OUT_021,Grocery Store,Large,Tier 3,1993,0,29,119
ITM_01323,Food,459.13,0.14,Low Fat,OUT_022,Supermarket Type3,Large,Tier 2,1999,0,37,138
ITM_01324,Food,188.97,0.06,Low Fat,OUT_023,Grocery Store,Large,Tier 1,2000,1,19,149
ITM_01325,Household,217.19,0.21,Low Fat,OUT_024,Supermarket Type1,Large,Tier 1,1997,0,40,157
ITM_01326,Household,28.82,0.23,Regular,OUT_025,Supermarket Type3,Medium,Tier 2,1990,0,11,71
ITM_01327,Clothing,149.85,0.06,Low Fat,OUT_026,Supermarket Type3,Large,Tier 2,2009,0,27,105
ITM_01328,Electronics,406.27,0.02,Regular,OUT_027,Supermarket Type1,Large,Tier 1,1999,0,43,176
ITM_01329,Food,315.44,0.03,Regular,OUT_028,Supermarket Type1,Large,Tier 3,2002,0,0,60
ITM_01330,Clothing,381.81,0.2,Regular,OUT_029,Supermarket Type2,Large,Tier 1,2017,0,8,115
ITM_01331,Household,234.66,0.05,Non Edible,OUT_030,Supermarket Type1,Small,Tier 1,1998,0,41,192
ITM_01332,Household,168.67,0.15,Non Edible,OUT_031,Grocery Store,Large,Tier 2,2018,0,48,137
ITM_01333,Food,251.75,0.05,Low Fat,OUT_032,Grocery Store,Large,Tier 1,1986,0,32,166
ITM_01334,Personal Care,175.07,0.06,Regular,OUT_033,Supermarket Type2,Small,Tier 2,2004,0,0,54
ITM_01335,Drinks,422.71,0.01,Low Fat,OUT_034,Supermarket Type3,Small,Tier 3,2000,0,41,128
ITM_01336,Household,162.88,0.1,Regular,OUT_035,Supermarket Type3,Medium,Tier 1,1987,0,8,101
ITM_01337,Electronics,336.69,0.04,Low Fat,OUT_036,Supermarket Type2,Small,Tier 3,2014,1,21,126
ITM_01338,Electronics,85.75,0.12,Low Fat,OUT_037,Grocery Store,Small,Tier 3,2007,0,8,60
ITM_01339,Household,349.7,0.18,Non Edible,OUT_038,Supermarket Type2,Small,Tier 1,2023,1,4,104
ITM_01340,Personal Care,458.38,0.12,Non Edible,OUT_039,Grocery Store,Large,Tier 2,2007,0,1,48
ITM_01341,Personal Care,312.12,0.21,Non Edible,OUT_040,Grocery Store,Medium,Tier 2,1987,1,13,121
